"mu","r"
15.7009653989825,3.69688032187149
16.2097985425585,3.56889150710265
16.3062181272269,3.55314939448869
15.8700809998791,3.89959755194897
15.4295753071265,3.2665835518929
15.5002609064889,3.69412658630316
15.9416619069191,3.32302040002975
15.6738537838111,3.97308035073939
16.3013670637997,3.82974965076571
15.6632312976311,3.36764723889767
15.9851665060483,3.37193871767327
15.2150093088117,3.48419898606479
15.9869521932852,3.95413559829555
15.2384634041464,3.93789485661496
15.6394534519164,4.00334608368097
16.2691497923522,3.71729876896785
15.3892786977901,3.87578757432848
15.2359997198508,3.66830522867406
15.7948443008695,3.96786734103897
16.1576338839705,4.36833133318583
15.8933284222438,3.67110770759005
16.2199338079631,4.64274429264081
16.0770225443883,3.40890836468855
16.588629515175,3.3180173034697
15.3782614025449,3.71486522303877
16.0746892919411,4.57916232262223
16.7972173253654,3.78128872962195
15.9963994786771,4.03575111551388
16.4040484238366,4.18181880171424
16.2759618036129,3.22394765680681
15.2858605165957,3.88001746136873
16.1181366106572,3.27009892005445
15.9483162145315,4.44022447528496
16.0838223335163,3.60864212095905
16.4075402021658,3.76014489903793
15.9586282409759,3.79134081857896
15.3033158974567,4.82675468414959
14.3900000550779,3.95990262599099
16.4504331341836,3.98922036521235
16.5745677913219,3.91465473622704
16.6588147278995,4.03174664221963
15.0107043904291,3.34694337565311
15.7728343531957,3.8050040910787
16.5170693733659,3.55440602816666
15.2788108654071,3.95443963965093
16.1887998974617,3.69916344823115
15.5201877382403,4.43427015064236
16.1002796907274,4.45500165305305
15.6189792499699,3.24646656807872
16.6246512021386,3.65105853596675
15.6505547190474,3.56549029335163
16.2521045904878,3.49597996865667
15.9403458867452,3.48940119288312
16.1289044481991,3.69510742873062
15.8349848254632,4.26440632222992
15.8212082269836,4.28750876914371
16.3138594209538,3.59210849132453
15.6238250923483,3.93669306260247
15.2960648038032,4.13965580442867
15.8718572013865,3.86223477255675
16.536914376386,3.42495615684388
15.680978231159,3.43372450088794
16.5173492750385,3.82072469959857
15.5206924162374,3.96933227704723
15.6630312672188,3.68521443774473
15.7386596140102,3.69717805022683
16.1790899033588,3.65983722182744
15.3250209314315,3.80213726554772
16.093736751426,4.25260265647286
16.1399587196828,3.57846553984674
15.0618453350805,4.32571570678515
16.4728833533272,3.87525118924632
16.6541282136954,3.91976133236695
16.8356930676716,4.6017275214818
16.7673321035039,3.76292309025942
16.4968671043238,3.85125825513131
15.9324990693982,3.41794962871764
16.1487807422816,3.14361594810853
16.2162353533423,4.13911730194958
16.0571716012642,4.07289567004097
15.5834687470608,3.64672007542611
15.9513543211919,3.70742509773489
16.0127664886002,4.03803046596224
15.9329625167015,3.87471035104912
15.1121183766813,3.74166002193573
17.0207478279117,3.71426281857952
15.7861599138941,3.48168727509141
16.0659512744721,3.79203636998882
15.8191825913705,4.04132831313011
16.3671632836255,4.10842563726016
15.7583605308949,3.86079019761979
15.8429068683482,3.54669216808541
16.6093892328008,4.11298209199744
15.5689173904101,3.88312199632925
15.6496264961899,3.57848417314405
15.7529792035744,4.09811154313217
15.6268267220778,4.30102449191445
15.7496092466486,3.27551913790826
16.0061610000195,3.49587456671725
15.970129097055,3.44832630416585
15.9104475755459,3.64905647203769
17.1042694152254,4.12416060424035
15.8305180554334,4.71664448436642
16.162192399903,3.53226677210537
15.3746147517615,3.92940157535772
16.5219204616535,3.54225909587188
15.861069589351,3.31217582847628
15.6870836291263,3.85507681920197
15.1221866356551,3.22200022207169
15.5681668826841,4.21133980356596
16.2555789335938,4.75130295435564
15.7930095035103,3.56089678165442
15.9004642220409,3.30760838076098
16.2781739395835,3.76176891838025
16.8186551365476,3.78747052116873
15.6219720918415,3.65804036119501
16.1426707771247,3.49278165447955
15.6667785084506,3.6635555525019
16.764929242279,4.08831987588235
15.8356928054514,3.7272099764183
15.1768704599132,3.52351549550681
15.6920083684333,3.63762926368236
15.6468371000282,3.52388875022146
16.4371289008915,3.92995688743398
15.977331757688,3.58173528213629
16.0870100822226,4.23211185578997
15.3340597084948,3.70925520989909
16.5049660035328,3.91250058539458
15.4523134622456,3.48703692461366
15.5790482274076,4.02935995531273
16.5341822199618,3.94043189625029
15.2796154694821,4.28572151417946
16.0746396512134,4.01421689132576
15.5081416096514,3.81413085275783
15.7061914204135,3.5384645997614
15.6253437012362,3.22615682187725
16.6133599005253,3.26327127560056
16.3315472562213,3.67142246529955
16.3742379034911,3.73387168339656
15.5070372688418,3.68019717635701
15.9695107065805,3.90928373388619
15.5323175384602,4.11609916491876
15.1769384565069,3.65991485390985
15.9782596239389,3.44143536250384
15.6670127656605,3.97031437368751
15.4725988065085,3.36495802201878
15.645170175378,4.02956025690927
15.6191050340156,3.38755094328809
15.7349657688426,3.50510284319696
15.130389773276,3.0229065113816
16.4369741495671,3.20886092491812
15.8871906786981,3.67266340226664
15.8588534609812,3.52380339295413
15.6218110046526,3.81782446902172
15.7052821844889,3.65451239105457
16.1930725237454,3.56217318886119
15.7132428286599,3.47152848725641
15.6383994783754,3.69813836237896
16.4870020645196,3.80267899045466
15.0858708313173,3.75407926070737
16.0498966691595,3.36900534468834
15.6113185655848,3.86272816981762
15.9236584681635,3.59383342347763
15.7963627132614,3.75670910105167
15.6051902330618,3.61627855837574
15.7817712333052,3.75657083755558
15.5281214189957,3.8664065559988
15.7483827644114,3.79506483938358
16.1425784319396,4.13611580834957
15.5562357353293,3.97616840445335
16.20429840055,4.30965586937475
15.8081687296233,3.20085609724811
15.1998527037597,3.90608550781114
16.79804904002,3.64434061261307
15.6524817726106,3.18898900319204
16.4717201550461,3.6456161113556
16.3794344062061,3.35093816688106
16.6445400135906,4.38504306494667
16.1282331510511,4.17738992308545
15.7959773242748,3.81883206730647
15.6531259959658,3.56859261587905
15.6317337823867,3.41099431673191
16.0163408570652,4.07728915076874
16.4063038420296,3.50082581653424
15.5616266835258,4.07438292579471
15.9558528398733,3.8953045145856
16.0596302394439,3.76650983728664
16.1495181834074,3.41923349006138
16.2942128320323,3.69948667482557
15.5001021198115,4.11968039242394
16.0004838049187,4.0987309373428
15.8866642851026,3.98229354295912
15.8923979315718,4.05154007691521
16.030834264736,3.6893343969341
15.8174343908367,3.59035190456539
15.5904407460345,3.38267290650303
16.6631312707972,4.09112195682339
15.5852757395733,3.43606509141725
16.1216466939124,3.51571412450936
16.1982602568007,3.66635837030006
15.6341365297478,3.91854983412714
15.8262548402313,4.07523374433283
15.8167649905004,3.3934657647968
15.8297340427478,3.87223828186243
15.7025256778638,3.69854186941267
16.5637110756497,4.05313822478501
15.5129025298322,3.62449273594174
16.0471858075291,3.42014556314918
16.3044390517392,4.00461547366955
16.5551844642412,3.90082801685008
16.4021542772601,3.34117214898422
16.2543198113679,4.97247274351084
15.5619353727699,3.70361657964428
15.8028846352012,4.07211186089325
15.4063168880316,3.83179302404074
15.840677759936,3.82183206061572
15.9409549420296,3.51368958612733
15.9853053307009,3.4948537909448
16.8435336051516,3.57505863245718
16.6987015808153,3.6212561020037
16.4650839789882,3.43752690095059
15.9158003975364,3.30880692734767
15.810899476589,2.98316759690003
16.3103155958479,3.54791555936336
15.7490966826938,4.44018698753744
16.2146815705208,3.76321121087752
16.064395124961,3.6449236013818
15.3836681346364,3.58907944970177
16.2562870206542,3.62603522501676
15.9152954572384,3.41539507131006
16.2900946899847,3.19981846455347
15.0600272577272,3.48111860625388
15.552719989544,3.01466521097186
15.1878757698856,3.89225958062316
15.5681349056229,3.99805915569824
15.604248494295,3.79433646659767
16.2196917903241,4.04502137845378
16.1725210896272,3.77448832587441
15.5928443309683,4.3003881710384
16.6610417787862,3.81520351201363
15.9463393009528,4.21618134742522
16.1426616964792,3.35211251553596
15.7804474355343,3.18562755418908
15.760608570196,3.18019776558187
16.3099031967837,4.27618258580654
16.4331488412114,3.4818041377462
15.7179236806627,3.84249689142706
16.254063782147,3.0487723990649
16.1902539729792,3.25655110951298
15.6494339189446,3.52516606069806
15.6074480061474,2.89036780644532
16.4085638040014,3.59375080286574
15.2544148410775,4.16152834692789
16.0594274065567,3.64561421749124
16.4112868518951,3.64104707077228
15.8733396152835,3.23000561510694
15.803555141035,4.21203776569483
16.024113154498,3.95008879347326
16.5499365798656,3.46807189541603
16.3222447723864,3.85122120362263
15.4825667341925,3.4148304871034
15.4416852502803,3.26081021715398
16.0677024817184,3.31924987324972
16.9080520372457,4.14662742087018
16.9896977503294,3.6062783463772
15.9755072352171,3.59033530156436
15.8620760455226,3.62953803525649
16.4550098118967,3.7827196290473
16.0364920528223,3.39620204744934
16.0189193956551,3.46316947779999
15.8211318978429,4.02597468525933
16.3282126386622,3.58715183861085
16.5839838005125,3.79597312858127
15.7677955586554,3.49784025365368
15.2781990010837,3.9014117428909
16.2042710783273,3.70793852776627
16.4370287548188,4.0741369393427
17.1787492334398,3.7294017114308
15.9131398103345,4.51403844724052
15.8660572342411,3.54269123643947
16.3063634667965,3.81514934449019
15.4938195974644,4.21129717137052
16.6468555329719,4.49464954549855
15.9718534974194,4.24423598364254
15.6882255855595,3.45746142755554
16.0320079926324,3.86010561515435
15.8177635064964,3.26140860604302
15.8897475794589,3.50836490142339
16.1713620597286,3.84253388139755
16.0854286465989,3.70663546580171
16.1514587830303,3.80451794545036
15.9291478727482,3.90287020133645
16.1949356004309,3.2846158311618
15.9994667019654,4.25117347170339
15.6840494988234,3.20000345023114
15.4776874945767,3.49506471368319
15.6912250470996,3.98877270053743
16.5728053195768,4.54944753595511
15.2506818019905,3.57266073363864
16.5155514164334,3.59758742675871
15.5761543023172,4.01637303392989
16.4784915685136,3.56615377150386
15.793566879348,4.39785648899935
15.2987130081922,3.40657103549784
16.4676498492197,4.19889915918763
16.0691887477767,4.31681040408658
15.881839398062,4.13057491353494
15.7452585025562,4.14527933422347
15.9504146038055,3.3809530489643
15.9622037948517,3.72917774705301
15.590233042031,4.4198319794253
15.7883372172991,4.0358739442347
15.556768680721,4.00982436743404
15.9653557384012,3.31577406553699
16.1765642586721,3.3687303811059
16.2505060802556,3.21724256370282
15.7850402203287,3.58538032304256
16.4530251227318,3.56788769140998
16.9299094011689,3.19264668265211
16.7326480958111,3.16675865746294
16.0828280666648,3.43859317962545
16.2547285984187,3.61923971264008
15.9518519653811,3.92519656024585
15.7044585262781,3.26848226292934
14.9722864442555,3.37505458698101
15.9916349286051,3.04484082902979
16.1868703651823,3.89176732050444
16.4356431015283,4.12497524841475
16.3370951623814,3.46141282390815
16.7428687917995,3.65918413878042
16.1433627672915,3.8365661361383
15.840643446297,3.86882855294702
15.7602993413962,3.7379859210381
16.2316560008608,3.72687676951964
15.8040120722089,3.65915378872735
15.546756800421,4.00587308736224
16.5364290904208,3.43652049243817
16.3280661872662,3.94498835308825
15.5768854233383,3.86168672739021
16.1110972805024,3.61656369189196
16.6060388350565,3.35135127549319
15.8723821775837,3.70539471243209
15.7846647907937,3.2849274111055
15.6956873540541,4.36594246455077
15.5355098451617,3.73178805342898
15.8222893307188,4.07743851277003
16.4121443942762,3.92343854384541
15.8866343133566,2.90816735709708
16.0197859557327,3.44012466504426
15.9825287183704,4.41770813198836
16.3602487785127,4.08787717369065
15.0879113442357,3.82394424946225
16.7578770612673,4.1061446820264
16.0601754027723,3.09793493793589
15.7516184767826,3.39515293753679
16.7390271105104,3.73265534477464
15.9773892609919,3.20967751813647
15.8595248083151,4.08682358152025
15.472303551122,3.88997109687679
16.2764308590512,3.63732072485681
16.0808626355164,3.81738411047644
15.79172768428,4.26356630678076
15.9936185966667,3.46424561081943
15.5839215104456,3.2980336265575
16.6839435177483,3.73735629539403
15.7136987651459,3.5145809532059
16.1850885562105,4.0258847928643
15.6701633673353,3.75536753847184
17.237070818004,3.59999133279528
16.0600353068925,4.76824551057911
15.9337823942411,3.72213516577628
15.1459098809612,3.57684978198592
15.3875096515985,3.79710558245858
15.7933948158398,4.02788962684539
15.6085233236592,3.90301651138349
16.0367211373907,3.69494539663335
15.8974678245093,4.07278950307593
15.9193240480021,3.58265651965911
15.4611676398175,3.90978852195939
15.6405442567471,3.81706766122672
15.8346260503782,4.18505902105299
16.3294536375004,4.51608256402388
16.1255677438189,3.75153010280719
16.7529197723587,3.96311766174626
15.7394815556298,4.19006705687817
15.8473183614242,3.38257155451628
15.5828529156044,3.4755660992446
15.7272185705025,4.51383456935888
15.8890013387761,3.8054262929071
16.4480096687208,4.26933145907648
16.2577431988985,4.09847887122808
16.6485799479621,3.8923846237012
16.318841158415,3.77032306138872
15.6169861106062,3.0721784265025
15.876214512411,3.5428524453622
15.404096325309,3.9379964109195
15.6421354844017,3.46903103809247
16.3708017592432,3.95584692112503
16.2007826185882,3.00943850164039
16.3354982550928,4.40171301363996
16.3751505589449,3.38446024658985
16.3630642757111,3.40631279910201
16.1489404695128,3.17232690963158
16.593318858705,3.64429600838105
15.4769181157622,3.52632839001029
16.7662435526197,4.03611672047314
16.9094300719768,3.27828007901913
15.6414006860535,3.51272687731515
15.9447492133559,3.57365924582918
15.5324030282562,4.27665248221931
16.482403109489,3.91480191886142
15.6446760775696,3.63925768902407
15.7298689094536,3.55476330729211
15.2680724137671,3.96866937433671
16.4950240665571,3.42299660575653
17.0761645695108,3.87362871671887
15.9521295250056,3.55690019818282
16.1143081109264,3.50759036216285
15.3994868512854,4.22380182585117
15.507704916904,3.15467522477905
15.6725101256248,4.11310795891934
15.2194635749345,3.68086426504879
16.0318439967874,3.25411706181546
16.3007781051905,3.69031615927666
15.8457125750622,4.16706102339109
16.2592639968025,3.55774519742695
16.2688616884632,3.40901117356465
15.864852286482,3.3489144280416
15.9814198460309,3.91317577628178
16.4443035737169,4.2418846086699
15.2932431262262,3.50176937505571
16.2541498444898,3.7243648695958
16.5001141508734,3.92615347645591
15.4140384921742,3.42458572178557
16.5665651944276,3.62797452593298
16.8045277157777,3.60066648535292
15.3105492689911,3.61325362235114
16.1345838557476,3.71897888468367
15.9424724348207,3.51770768245009
16.4979261676417,4.1666162267498
15.5234986258727,3.73175601781427
15.6729631344639,4.13810609167089
16.9216429474141,4.0680929994252
16.5527513924673,3.58807627361212
15.2082866443568,3.37409319280606
16.1974553167979,4.24806642589113
15.5653245746101,3.8512600928007
15.7537141607132,4.07274999173385
16.3572230202789,3.80426999386372
15.9256527142831,3.48437803665336
16.0308749850363,3.69622081624793
16.3186845673852,3.62962991283022
16.1052755777467,3.72626984311372
16.129331472019,3.98263322193912
17.0738132157458,3.15250373200353
15.3647208813532,3.63070019251538
15.4969718538697,3.91571363518613
16.543200822894,3.90188698799073
16.2323971570782,4.16692600871475
15.2736802809784,3.42988522052407
15.7943660425488,3.75555387485951
16.3260906294494,3.75919821744427
15.7841806772969,4.25608486512391
16.0321813845897,3.86740195058077
15.8187360845856,3.89171596315532
16.3807785331058,3.9361993809406
15.6493626082245,3.19328070287306
16.4380669843261,3.81602176535175
16.1660979967361,3.37257163045583
15.2666661408497,4.08654558964215
16.5919666310342,3.45743771226933
16.190779152238,3.56613618600837
15.1149665921901,3.70879278949305
16.0737150014411,3.52996261998874
15.5195987455932,3.47867819773871
15.9196593203295,3.68755765365787
15.9317390357045,3.57033482157245
15.9978945756644,3.4111094053824
15.9287608190281,4.28197915102942
15.9473898605127,4.11732326216088
16.2776031850199,4.12912369059641
15.9831720269681,3.9550599635862
16.1812447397477,4.25466005227866
15.5202368616279,3.10564059406795
15.9120633882074,4.09084933005189
16.1932058006119,3.72625108848264
15.7995015664678,3.80148845364858
15.7977258719795,3.07907151534841
15.9046450019949,3.47933417883915
15.8884103992168,3.75026786991043
15.4553349237516,4.76732197450312
17.1859800946261,3.37707643938089
15.7812893349363,3.93602616483033
15.4567510712728,3.76646013381718
15.4671444127839,3.98416995186578
16.0743325046247,3.74413407769428
16.3735565873663,3.19405614343406
15.7573446350206,4.63430617273111
15.8827430080884,3.72739199024549
16.1570472845679,3.2653401746539
15.7657861072096,3.80698855609936
15.7047534522916,3.43342116652901
16.506475317793,3.51739394943908
15.9124049038127,3.5942469770572
15.0184860779747,3.59688567005395
16.4334627568764,3.29936795973126
15.2383930215496,3.87902608216771
15.6741742371412,3.95318637623608
16.5481507660597,3.9595191151164
15.8703081057889,4.08815221075149
16.0428912643289,3.71356978869577
15.8098440570244,4.4554979960622
16.2473343455561,3.29668023317255
16.3017031716287,3.72004485760253
15.5715303195862,4.07643651513106
16.5857496533294,3.93113653715552
15.9319247457999,4.07344160202277
15.9383334437615,3.49534043011495
16.1189785450737,3.35950744165148
15.4998985421116,3.51852643983559
15.2833934350377,3.79144942612912
15.781430265422,4.25915179951929
15.2968741884094,3.99804701453351
15.8476550613756,3.19355588278168
15.9344713888611,3.84855743137456
15.5625504045853,4.30899584974468
15.4956876816107,3.83724968291837
16.6259852410586,4.03500039546898
15.9245542121735,3.58942432254791
15.5334528562183,3.70579602109115
15.5165094395048,4.27563114302648
16.1317708306755,3.16419333443893
16.4459074532861,3.85548906275585
16.7980135003931,3.80995581894396
16.4258812228084,4.1477660834371
15.1711527315799,3.48777941551487
16.7123976025296,3.6294270563817
16.5716263243039,4.11727540252924
15.9761082187269,3.67580620014919
15.9601891855125,3.84169690595499
15.8198223631485,3.7402452953348
15.7785828589941,3.27335071984686
16.5099143295528,3.5628893351463
16.6671162449391,3.68616464666914
16.7478221773795,4.01283608182737
15.8568299661868,4.08831939285402
16.0545852402963,4.4036021460529
14.9970539079502,3.60759318800282
15.8364290232445,4.63223038761348
15.9036476673718,3.55805029158111
16.3725272316598,3.800235988123
15.8037079847655,3.81012538457535
16.4582756729005,4.38592091000882
16.4278994344146,3.81674170365563
16.1520912386454,3.28138855296916
15.6602450023381,3.75299720527984
15.9403259819167,3.57214652020875
15.635908163286,3.81772140093029
15.6054680977429,3.09738142954433
15.4137153238178,3.65132956673078
16.2625267418955,3.88042537922004
15.1697043073666,3.6503603198659
15.429916650848,3.78133809194845
15.9392383609258,3.95468042760496
15.3302342827783,3.81564371105309
16.4398012041997,4.68967465578341
15.4083306134199,3.98035784204842
15.6912858084923,3.40402541469796
15.838998466794,3.95805650950747
15.6522434021316,4.04343560013527
16.8211223712294,4.34996483742675
15.6239075184978,3.72645900653223
15.8271509357673,3.83456535710934
16.2255676957625,3.54627789750185
15.4012057368002,3.97749746909616
16.1699756820117,3.63875853402075
16.1866538767307,3.77919180902583
16.2472541948288,4.1394591618245
15.484956255261,4.07240050979033
15.7698286770733,3.74850372097825
15.2910955501775,3.46509447591045
16.3763540503636,3.99553456452521
15.4553306931102,3.81009702304333
15.0767338357266,3.69796890504985
15.7358051545855,3.62615432438681
16.3516316596336,3.96260674025367
16.7204149154327,3.66804197123258
15.3336625120592,4.07400542670695
16.213867150236,4.55756919965198
14.8498960439265,3.86359415917561
15.4899608635744,3.91976150000787
16.2772850105585,2.93974378035123
16.4119034326893,3.68925371270441
15.4778919467445,3.93549307011785
16.576041544551,4.05642965542773
15.6183363078666,3.52358573413057
15.3383122569233,3.81330571401671
16.4667872282005,3.6717901131496
16.5260362230534,4.03938619867449
16.3469159411665,3.83288093883771
15.4681363990292,4.05046180671885
16.078201216039,3.30260368253472
16.5138801394477,3.97239401516461
15.5497425495378,4.09828147986097
15.39852167686,3.90146548714258
15.691209085786,4.02780259546931
15.3164329777904,3.80239314781076
16.0728668859502,4.26892711583541
14.9136317539149,3.58815335482683
15.1610521701561,4.09469091332691
16.4406625806702,3.78749559955606
17.1216103692176,4.04186601811653
15.7858762848066,3.97261996706036
15.9507861974234,4.18006555208654
15.2227584466021,4.06928225871944
16.7648981335742,3.66643343364126
15.6449358714457,3.33314123704983
16.5073155425586,3.76762981132859
16.6762918697422,4.17829330386571
15.828845714337,4.0773862065591
16.1441260347903,4.43563429609593
15.636294613264,3.57701379873603
16.7598136551765,3.67043044539848
16.2869221338023,3.44593456955321
15.8074385654472,4.09424729317193
15.904745084596,3.04757478222273
16.6242445963636,4.04764452665328
16.239368922641,3.76712095512002
15.5265524940984,3.74613956966036
15.8668428028304,3.78740855782195
15.7918348674426,3.78337849400362
16.8209066208702,4.17616464752022
15.8771572879326,3.66556688868003
16.0884406156443,3.96989552266746
16.7360943388073,4.36065095426826
16.8154888718832,3.95384868552568
15.4366337851346,3.57352249363992
15.4556224936941,3.14396757280494
16.1614486936577,3.57711546831186
15.6239739973504,3.82883075135528
15.8487929751494,3.85485883310883
15.9902984716046,3.47303769785254
16.2589869944328,3.51586712286646
15.4404783277504,3.35145780720806
16.1045704759449,3.94753212691863
15.3941466568794,3.79117605235718
16.4490013381805,3.87006048705771
15.5836304743834,3.66621926112908
15.8222559840075,3.79926788701389
16.258395897778,3.50923243672373
15.910061454097,3.59461962755972
15.5522718623039,3.38456019022808
15.9108886898962,3.86292099328702
15.5788191466619,3.77750478729276
15.560976110264,4.22572016082791
15.8501140958773,3.45945959188584
15.467560030617,3.64604719243371
16.145878467349,3.54444760060857
15.9823087799105,3.80516982191299
15.9151775162591,3.72683053623461
15.3906676377463,3.52473232372821
15.7905982404725,3.48023120169775
15.5814307458078,3.49773612370596
16.8527486139982,4.02596133422947
16.2144853586101,3.67240316043764
15.6198952655433,4.10416384385597
15.9360198787806,3.78543972080187
15.7616434003746,3.52324663791401
15.3246296105569,3.06839932058218
15.9797098700191,3.89736830161206
15.9545511019629,4.02366661306363
16.2277246227066,4.04366301835418
16.5610561234935,3.37676192345873
15.7633321077888,3.68558810662181
16.1145823209275,3.46868882759815
15.7446066482051,3.50701108962895
15.4619767190259,3.61819393862419
15.5991813760496,4.28236125774481
16.201829006753,4.10324973511018
16.0158101530829,3.70739567679814
16.6156944401057,3.34898252701507
15.547623121543,3.97012646677259
16.0963542019313,4.10516191685794
16.223626745621,3.48633866417991
15.881927750319,3.26698236762375
15.1849983173518,3.9336590040001
15.8287479242908,3.41126058925866
16.1630719022299,3.49705056824507
15.8689443793575,3.81314546816035
16.4117649778197,3.32903156418918
15.1138534442427,3.75824499503828
16.0527855125534,3.61811106561746
15.9887632521813,3.94058291951559
15.5912839373517,4.46837250146103
15.6682677248589,3.97671303652143
16.3047638333775,3.95886450657487
16.22584559973,3.67810659203187
17.1612806801758,3.36581236871173
16.1660526087977,3.91710150434171
16.9646641384694,3.81851148769564
16.3494135547321,3.9897514452902
16.3862482510198,3.34847991001939
15.2292935385943,3.34654079428582
16.735639659766,3.26896488539466
16.7574555268961,4.20950191360636
16.7067013006781,3.80717948086582
15.6134976217686,3.76543125575926
15.9935290080493,3.55047914109602
15.9563038487295,3.67887178821956
16.1631345320187,4.29594078437341
15.8160840701128,2.96430691093575
16.4539213334974,4.05818609057127
15.6025519496779,4.72669930371632
16.0407011769199,3.67404984902766
15.7967226824123,4.17682612740905
15.6492475759223,3.81766480965622
15.5859268204827,4.14871195484424
16.5159390086594,3.6624649329624
15.9009321052136,3.84913311768769
15.4436045064328,3.46999871709343
16.1027900598034,3.45118381287417
15.8186777887496,3.43598741241262
15.6920167143318,3.73035614285539
16.0425727366383,3.66954495175483
15.2068634566719,3.97065351025072
15.7500635548126,3.72158574287973
16.5217900928476,4.21224645243465
16.5250983539514,4.21088689506614
15.9833856094309,4.1053040452726
15.9203450559174,3.61095875109524
15.6802236833389,3.41860631904291
15.4195745195202,3.74687788274383
16.347863751421,3.30766133337346
16.3312939300625,3.4869026289615
15.8952002902725,3.8371703840155
16.1309776434867,3.56885341547828
16.5376661550856,3.68172384256247
15.9154998355655,4.15076571108671
16.5065724637357,3.88854053467364
15.8819295132206,3.4513764378278
16.0996314008188,3.78526647628657
15.5388655142517,3.7573555076655
16.4628670264103,3.56308978174281
16.1303447919346,3.88811759525458
15.96088422142,3.55518744657081
16.1958881181012,3.54022435518825
15.5892062493117,3.65977226745542
16.1435248946828,3.88821364937907
15.4377692616864,2.96791309119292
16.1344444908672,4.23188812229356
16.8043014605039,3.8051115243997
15.5056064722473,3.81269557122562
16.8476912052516,3.79338567729804
16.1333551266139,3.62150589858673
16.0712102633721,3.46383709872662
15.8253145008928,3.77436625006007
15.4526464621501,3.86555760910851
16.5338477157381,3.85129565723161
16.0483271340442,3.91744299384974
15.8741652019102,4.13881564297109
15.7725940986317,3.37251554381301
16.0430552592801,3.6583185977576
16.3418663814026,3.37900735083865
15.9879134606328,3.93082623604712
16.0385923717249,3.45622915265444
16.273192592034,3.53249885642698
16.2890272479568,4.18326424095696
16.0528087106726,3.26613419909107
17.1209038147529,3.55089527981576
15.2719700743917,4.02126211686683
16.0701896236204,4.51692834092063
16.1498282366786,3.35939392866802
16.093304002795,4.32988600558881
16.1452056087266,3.50678131780795
16.1874267055877,4.14131724417581
15.9436714408701,3.72877310549709
15.2651293729928,3.59614625314078
15.9397054693959,3.7736500821991
16.1345265179594,3.67116810047762
16.0919586316526,3.56325512016709
16.3025923855239,3.59277053285238
16.1258251161742,3.05588860583134
16.1959279285386,3.84099006634008
16.3905536198127,4.10807425825694
15.4645475244922,3.21276940487615
15.5640385617884,3.62926718055966
16.0913592836505,3.4321055032059
16.8759245367478,3.57766403554994
15.7613976855223,3.43673690348531
16.023714094383,4.33261523310801
16.245557141753,3.85970927861353
